userId,movieId,rating,timestamp
12,3871,2.0,968044981
12,3873,3.0,968044981
12,3885,3.0,968044949
12,6184,4.0,968045173
13,1,5.0,1331380058
13,296,3.5,1331380895
13,318,4.5,1331380029
13,356,5.0,1331380018
13,480,3.0,1331380025
13,531,4.0,1331379483
13,590,4.0,1331380062
13,914,4.0,1331379366
13,1918,3.0,1331379386
13,2355,4.0,1331380741
13,2571,3.0,1331380888
13,2762,3.0,1331380765
13,2804,3.0,1331380731
13,3147,4.0,1331380752
13,3255,3.5,1331379342
13,4886,3.5,1331380834
13,4993,4.5,1331380883
13,6377,4.5,1331380734
13,7502,4.5,1331380306
14,594,1.0,976243997
14,1196,4.0,976243997
14,2038,3.0,976244179
14,2394,3.0,976244471
14,2683,2.0,976244131
14,2720,2.0,976244367
14,2861,2.0,976244287
14,3175,5.0,976244313
15,10,3.0,1093028290
15,17,3.0,997939404
15,19,1.0,1093028409
15,21,4.5,1058249528
15,22,2.5,1093070415
15,32,4.0,997938466
15,36,1.0,1033345287
15,47,5.0,1054449816
15,94,3.0,1166587063
15,101,4.0,1134522072
15,150,3.0,997939380
15,160,0.5,1093028411
15,161,3.0,1093028319
15,162,4.0,997938676
15,170,2.5,1166586376
15,172,1.0,1093070329
15,175,4.0,1166587180
15,193,1.0,1193435347
15,196,2.0,1093070170
15,208,1.5,1193435482
15,216,1.0,1349622582
15,230,1.0,1033345068
15,232,4.0,1033345227
15,233,4.0,1033344772
15,246,5.0,997938656
15,252,2.0,1093070318
15,253,2.0,1093028328
15,296,5.0,997938771
15,307,4.0,997938894
15,318,2.0,997938727
15,329,1.5,1093028255
15,344,2.0,1093028220
15,349,3.0,997939193
15,357,3.5,1058250490
15,382,3.5,1166586661
15,429,1.0,1465955324
15,434,3.0,1093028320
15,435,1.0,1093070102
15,441,4.0,997938322
15,442,1.0,1193435522
15,471,3.0,1166586067
15,483,1.0,997938905
15,494,4.0,1093028414
15,539,2.0,1093028325
15,540,1.5,1240203835
15,543,3.0,1093070381
15,551,2.0,997939055
15,556,3.5,1361078504
15,587,1.0,1093028322
15,588,0.5,1093028161
15,589,4.0,997938451
15,590,3.0,1093028142
15,593,5.0,997938500
15,597,2.5,1093028267
15,663,2.0,1035258608
15,665,3.0,997939348
15,745,3.0,997938288
15,748,2.5,1166586565
15,750,4.0,997938438
15,762,2.0,1093070454
15,784,2.5,1093070207
15,788,1.5,1134521382
15,800,5.0,997938391
15,802,1.0,1128274713
15,851,4.0,1035258747
15,899,5.0,1058250570
15,903,5.0,997938346
15,904,5.0,997938346
15,911,4.0,1058250459
15,913,4.0,1416119525
15,920,3.5,1093070090
15,922,1.0,1040205624
15,953,3.0,997938800
15,994,4.0,997939453
15,1060,4.0,1054450184
15,1073,3.0,997938603
15,1079,4.0,997937239
15,1088,2.0,1122576683
15,1089,4.0,997938528
15,1095,4.0,1040205624
15,1097,4.0,997938466
15,1120,1.0,1055439464
15,1148,3.0,997938288
15,1173,3.0,1193435335
15,1183,2.0,1443384910
15,1199,1.0,1093070386
15,1203,4.0,997938784
15,1210,5.0,997938466
15,1211,1.5,1058250487
15,1212,3.0,1166586696
15,1213,3.0,997938749
15,1221,5.0,997938712
15,1222,4.0,997939614
15,1228,4.0,997938800
15,1230,3.0,1044347881
15,1234,4.0,1054450238
15,1235,3.5,1166586368
15,1246,1.0,1093070174
15,1248,3.0,997938509
15,1249,3.0,997938500
15,1250,4.0,997938760
15,1252,5.0,997938346
15,1254,3.5,1345398347
15,1260,3.0,997938981
15,1272,3.5,1054450246
15,1281,1.0,1063565335
15,1284,3.0,1345397986
15,1288,4.0,1163876491
15,1293,4.0,997938894
15,1307,5.0,997938162
15,1320,3.0,1134521497
15,1339,2.0,1134521654
15,1356,2.0,1052896819
15,1358,1.0,997938500
15,1370,3.0,1093070198
15,1385,3.0,1458506268
15,1393,3.5,1058250612
15,1396,4.0,1055439459
15,1449,4.0,997939358
15,1502,1.5,1425876701
15,1513,2.0,1033344937
15,1529,3.0,997939393
15,1546,4.0,997938322
15,1552,1.5,1134521507
15,1573,4.0,997938476
15,1597,2.0,1134521585
15,1616,3.0,1166587214
15,1635,4.0,1033345134
15,1645,3.0,997938413
15,1663,3.0,1058250115
15,1673,3.0,1033345299
15,1690,1.0,1134521603
15,1694,3.0,997938879
15,1704,4.0,1033345148
15,1719,4.0,997938931
15,1729,1.0,1033344286
15,1735,0.5,1166981862
15,1748,4.0,997938451
15,1754,3.5,1460076717
15,1792,3.0,1458506454
15,1831,2.0,1166586439
15,1836,2.0,1469330727
15,1882,1.5,1166586478
15,1883,4.0,1052897043
15,1909,2.0,1052896819
15,1950,3.0,1058249502
15,1954,3.0,1040205792
15,1962,3.0,1033345068
15,1968,4.0,1052897128
15,1994,2.5,1166586228
15,1997,5.0,997938255
15,2000,3.0,1052896975
15,2005,4.0,997938630
15,2018,2.0,1044347881
15,2028,3.0,997938784
15,2041,2.0,1033344732
15,2054,2.0,997938630
15,2076,3.0,997938413
15,2100,2.0,997938603
15,2105,4.0,1052896867
15,2124,2.0,1033345050
15,2126,1.0,1166587068
15,2150,3.0,997937311
15,2243,4.5,1128274472
15,2268,1.0,1093070270
15,2289,4.0,997938322
15,2294,2.0,1052897012
15,2311,2.0,1052896916
15,2334,3.0,1469330601
15,2355,2.0,997939055
15,2357,3.0,997938834
15,2360,2.0,997937311
15,2366,3.0,1040205792
15,2395,5.0,997939404
15,2405,3.0,1052897012
15,2407,3.0,1052896819
15,2427,3.0,1040205754
15,2428,1.0,1033344782
15,2467,1.0,997938413
15,2478,4.0,1122576699
15,2490,1.0,1033344906
15,2501,3.0,997938760
15,2541,1.0,1033344732
15,2560,3.0,1033344917
15,2568,0.5,1469330735
15,2571,5.0,997938438
15,2574,1.0,1033344897
15,2585,1.0,1033344865
15,2594,4.0,997938466
15,2600,3.0,1033344995
15,2605,1.0,1033344772
15,2617,1.0,1093070339
15,2624,3.0,997939255
15,2657,2.0,1052896819
15,2671,4.0,997939653
15,2678,1.0,1033344752
15,2686,3.0,997938372
15,2702,1.5,1122576707
15,2706,3.0,1033344657
15,2717,3.5,1465793437
15,2718,1.5,1469330590
15,2723,1.0,1033344897
15,2729,3.0,997939653
15,2759,1.0,1033344752
15,2761,2.0,997939037
15,2762,1.0,997938500
15,2763,1.0,1033344970
15,2769,2.0,997937762
15,2791,4.0,997939008
15,2797,4.0,997938603
15,2819,3.0,997938567
15,2871,4.0,997939144
15,2881,1.0,1033344752
15,2908,1.0,997938879
15,2925,4.0,1166585692
15,2987,4.0,997939144
15,2990,3.5,1345398317
15,3039,4.0,1033344267
15,3060,4.0,1052896975
15,3081,1.0,1033344958
15,3082,3.0,1166586269
15,3089,3.0,997938895
15,3104,4.0,1040205792
15,3128,4.0,997938931
15,3134,1.0,1044347881
15,3148,1.0,1134521933
15,3157,1.0,1033344970
15,3160,3.0,997938941
15,3168,2.5,1338698402
15,3173,2.5,1122576723
15,3174,1.0,1033344865
15,3182,2.0,997937726
15,3210,5.0,1054449670
15,3225,1.0,997938046
15,3262,1.0,997938391
15,3267,3.0,1063565307
15,3273,1.0,997937890
15,3275,0.5,1347936677
15,3300,5.0,997937876
15,3301,4.0,1044348420
15,3328,4.0,997937748
15,3358,2.5,1096005300
15,3362,3.5,1120209453
15,3386,3.0,997938391
15,3429,3.0,997938310
15,3448,2.5,1193436085
15,3461,3.0,997939144
15,3462,1.5,1063565329
15,3471,4.0,1034544304
15,3504,4.0,997938810
15,3527,3.0,1052896819
15,3535,1.0,997937822
15,3536,4.0,997937808
15,3555,1.0,1166586553
15,3556,3.0,997937786
15,3569,4.0,997937682
15,3571,4.0,997937848
15,3598,3.0,997937762
15,3626,3.0,997937961
15,3638,3.5,1345398289
15,3671,2.0,1166586157
15,3683,4.0,997938800
15,3707,5.0,1465881231
15,3751,1.0,997937726
15,3793,2.0,997937808
15,3826,1.0,997938035
15,3852,3.0,1044348420
15,3854,3.0,1240203682
15,3896,3.0,997937890
15,3977,3.0,997937848
15,3979,1.0,997938035
15,3981,1.0,1033344924
15,3983,5.0,997937413
15,3987,4.0,997937961
15,3988,1.0,1166587057
15,3989,3.0,997937700
15,4006,3.0,1052896916
15,4011,1.0,997937606
15,4015,5.0,997937442
15,4017,4.0,997937413
15,4020,3.0,997937442
15,4033,4.0,1084489330
15,4036,1.0,997937427
15,4055,1.0,1033344023
15,4082,1.0,1034544351
15,4148,1.0,997938035
15,4149,1.0,1349622626
15,4158,2.0,997937459
15,4161,3.0,997937914
15,4225,1.0,997937762
15,4232,3.0,997939162
15,4239,1.0,997937808
15,4246,2.0,997937713
15,4270,1.5,1166586578
15,4271,4.0,997937762
15,4299,2.5,1374637769
15,4306,1.0,1033343955
15,4310,3.0,997937366
15,4321,2.0,997939193
15,4322,4.0,1345397847
15,4344,2.0,997937334
15,4361,5.0,997938151
15,4367,1.0,997937374
15,4369,3.0,997937366
15,4370,1.0,997937822
15,4410,3.0,997939653
15,4447,1.5,1096005216
15,4448,1.0,997937822
15,4489,4.5,1345397842
15,4546,3.0,997938203
15,4621,3.0,997937575
15,4639,1.0,1033344625
15,4641,3.0,1033343955
15,4642,1.5,1469330631
15,4658,2.0,997937544
15,4679,3.0,997937519
15,4701,3.0,997937366
15,4713,4.0,997937494
15,4718,4.0,1044348492
15,4719,2.0,1374637779
15,4734,1.0,1044348420
15,4776,2.5,1054449369
15,4816,3.0,1166586875
15,4873,5.0,1040206368
15,4878,4.0,1039243666
15,4881,1.5,1054449340
15,4888,3.0,1054449355
15,4890,3.0,1033343866
15,4896,1.0,1040206325
15,4903,5.0,1033939395
15,4979,5.0,1033343841
15,4992,1.5,1425876112
15,4993,5.0,1033343815
15,4995,1.0,1033343815
15,5008,3.5,1120209745
15,5060,1.5,1054450221
15,5066,3.0,1033343866
15,5074,1.0,1096005077
15,5110,1.5,1416119882
15,5120,3.0,1345397962
15,5128,1.0,1033343934
15,5171,0.5,1416119747
15,5218,1.0,1033344044
15,5219,1.0,1033343934
15,5225,1.5,1075143288
15,5254,1.0,1033343866
15,5266,1.0,1033344286
15,5269,4.5,1240203827
15,5279,0.5,1054449705
15,5283,3.0,1033343934
15,5291,3.5,1416120007
15,5296,1.5,1465880704
15,5299,0.5,1416119542
15,5313,1.0,1033343919
15,5319,3.5,1054449455
15,5346,3.5,1465954627
15,5349,1.0,1039243048
15,5377,4.0,1096005096
15,5388,2.0,1166586831
15,5391,2.5,1367800228
15,5410,2.0,1052896740
15,5418,2.0,1033344065
15,5419,1.0,1039243069
15,5445,5.0,1033344034
15,5464,0.5,1166586482
15,5478,2.0,1052896819
15,5481,2.0,1033344374
15,5502,1.0,1033344129
15,5541,3.0,1035258747
15,5568,3.0,1035258747
15,5577,2.5,1054513297
15,5620,0.5,1425876082
15,5630,1.5,1055439475
15,5650,3.0,1034544351
15,5792,4.0,1054449327
15,5893,5.0,1040205624
15,5903,2.0,1357110234
15,5909,1.0,1096005087
15,5957,4.5,1075143302
15,5959,3.0,1443385275
15,5968,3.0,1040205624
15,5989,2.5,1134521661
15,6003,1.5,1096005130
15,6016,2.0,1093027992
15,6025,3.0,1046209643
15,6180,1.0,1046209705
15,6203,3.0,1046209705
15,6218,0.5,1096005101
15,6283,1.0,1416119893
15,6296,1.5,1096005116
15,6299,2.5,1075142952
15,6303,2.5,1055439424
15,6333,3.0,1052896685
15,6365,1.0,1054271424
15,6377,1.0,1061496771
15,6378,3.0,1122576748
15,6380,3.0,1166585438
15,6440,3.5,1054449659
15,6442,3.5,1055439392
15,6552,1.5,1082220233
15,6593,1.0,1096005208
15,6641,4.0,1093028561
15,6708,2.0,1082220217
15,6711,3.5,1065197251
15,6754,0.5,1425876028
15,6820,2.5,1067797435
15,6934,1.5,1338699263
15,6936,1.0,1075142924
15,6942,3.0,1088621558
15,6953,2.0,1083003232
15,7004,2.5,1374637760
15,7010,3.5,1465954687
15,7156,3.0,1120209458
15,7254,1.0,1166587408
15,7317,3.0,1082220195
15,7325,0.5,1416119755
15,7346,3.0,1465954961
15,7371,1.0,1097770844
15,7458,1.5,1166587430
15,7560,3.5,1093070784
15,7569,3.5,1345397687
15,7792,2.5,1345397672
15,8011,2.0,1093027976
15,8360,2.5,1134522006
15,8376,2.5,1166587363
15,8622,3.5,1163876408
15,8623,3.0,1096005049
15,8636,3.0,1093027850
15,8641,3.0,1349622612
15,8781,0.5,1416119915
15,8784,2.0,1134521997
15,8874,2.5,1122925517
15,8914,4.5,1101423864
15,8917,4.0,1465880526
15,8949,4.5,1120209300
15,8957,3.0,1134522096
15,8970,2.0,1163876370
15,8974,2.5,1374637844
15,8984,2.0,1166981834
15,26131,5.0,1222575895
15,26587,5.0,1416120087
15,27478,2.5,1349622724
15,27846,4.0,1120209293
15,27904,2.5,1347936774
15,30707,1.5,1127035004
15,30810,1.5,1136904803
15,30825,1.5,1416119717
15,31696,3.5,1127035028
15,33154,3.5,1338702522
15,33493,5.0,1132469077
15,33794,4.5,1120208603
15,34072,1.5,1361078474
15,34334,1.5,1367765144
15,34405,0.5,1357110418
15,34542,3.5,1141391837
15,35957,2.5,1141391844
15,37729,2.0,1141391812
15,38061,4.5,1222576339
15,38886,1.5,1338698465
15,40583,2.0,1416119810
15,40815,1.5,1416119662
15,42718,4.5,1348976510
15,44191,2.5,1240211404
15,44195,2.0,1222576358
15,44199,4.0,1222575879
15,44597,2.5,1316408165
15,44665,1.0,1240211399
15,45186,2.5,1316396016
15,45447,1.0,1425876007
15,45666,4.0,1374637848
15,45728,0.5,1416119889
15,46723,2.0,1367800237
15,47999,2.5,1465793916
15,48774,4.0,1240211394
15,50872,3.5,1245361883
15,51080,4.5,1222578101
15,52722,1.5,1338699286
15,53464,1.5,1443385025
15,53894,2.5,1338702524
15,54503,3.5,1338698617
15,55442,2.5,1416119972
15,55765,2.0,1361078252
15,55830,2.5,1443384839
15,56174,1.0,1416119594
15,56775,3.0,1443385030
15,56782,1.0,1416119686
15,57669,1.5,1338702423
15,58025,1.0,1338698854
15,58559,4.5,1222024895
15,59315,4.5,1216576545
15,59615,1.0,1338698814
15,59784,3.5,1357110059
15,60037,0.5,1216576611
15,61132,2.0,1222024906
15,61394,2.0,1349622731
15,62434,3.5,1443384812
15,63131,2.0,1338698608
15,63859,3.0,1348976367
15,64620,2.0,1245021120
15,64839,1.0,1416119731
15,65642,4.5,1357110430
15,66130,1.5,1240202854
15,66203,1.0,1465880257
15,66596,1.5,1465880651
15,66934,0.5,1338698623
15,67665,3.5,1245021164
15,67997,4.0,1338702402
15,68159,4.0,1245021148
15,68319,2.0,1316396161
15,68791,4.0,1316396225
15,68793,3.0,1374637633
15,68954,2.0,1338698886
15,69122,1.0,1338702414
15,69436,0.5,1465880996
15,69481,4.5,1338698471
15,69524,4.0,1458506351
15,70286,5.0,1257734187
15,70293,3.5,1261945002
15,71211,3.5,1257734180
15,71462,3.0,1465793920
15,71464,2.0,1257735545
15,72011,2.5,1338702430
15,72226,1.5,1338698882
15,72378,1.0,1357110070
15,73017,1.0,1273090173
15,74458,0.5,1338698316
15,74649,4.0,1338702442
15,74795,1.5,1367764758
15,74851,0.5,1361831555
15,76251,3.0,1273090163
15,76293,3.0,1361831522
15,76738,2.5,1379040852
15,77455,4.0,1367801385
15,78499,2.0,1338698896
15,78574,4.5,1443384445
15,79132,5.0,1316395554
15,79242,2.5,1465880302
15,79428,1.0,1349622587
15,80489,4.0,1316395567
15,80862,2.5,1465793930
15,80906,4.0,1361078281
15,81158,3.0,1367801466
15,81229,3.5,1348976539
15,81591,1.0,1338698369
15,81782,3.0,1316395900
15,81834,2.0,1458506571
15,81845,3.0,1367801474
15,81932,3.0,1338698461
15,83270,1.0,1361078285
15,84954,1.0,1347936749
15,85414,4.0,1316395607
15,85774,4.0,1367801387
15,86332,1.0,1316395573
15,86781,5.0,1316395597
15,86833,4.0,1458506593
15,86882,2.5,1458506580
15,86898,3.5,1458507263
15,87232,1.5,1316395580
15,87430,0.5,1338698810
15,87485,1.0,1458507259
15,88140,1.0,1348976202
15,88356,1.5,1316408269
15,88950,0.5,1316395783
15,89090,1.5,1367801460
15,89337,3.0,1374638024
15,89470,1.5,1458506641
15,90600,3.5,1367801363
15,90746,1.5,1338698014
15,91630,2.5,1338698134
15,91658,4.0,1338698344
15,92420,1.5,1465880962
15,93363,1.0,1338699137
15,93510,3.0,1338697920
15,94018,1.0,1338698001
15,94478,1.0,1338698006
15,94780,1.5,1345351002
15,94833,1.5,1338697964
15,95105,1.0,1345350979
15,95167,1.0,1345350959
15,95510,3.5,1345350961
15,96488,3.5,1361076608
15,96737,2.5,1458506349
15,97304,2.5,1367764836
15,97393,3.5,1386368013
15,97923,3.0,1386367936
15,98961,3.0,1367764716
15,99112,3.5,1458506339
15,100083,0.5,1465880648
15,100365,2.5,1361831156
15,100556,4.0,1374638046
15,100714,3.0,1386367955
15,100745,1.0,1367764695
15,101076,3.0,1367764864
15,101112,0.5,1465880292
15,102800,2.5,1386367968
15,103042,2.5,1386367923
15,103228,5.0,1379040901
15,103249,0.5,1465794267
15,103810,1.5,1465880264
15,104241,1.0,1458506703
15,104841,3.5,1386367735
15,105504,3.5,1425875553
15,106072,2.0,1443384429
15,107910,4.5,1426110023
15,108188,2.0,1416120159
15,108190,0.5,1458506323
15,108729,1.0,1465954969
15,108932,1.5,1407125286
15,109374,1.0,1416119568
15,109487,3.5,1425875392
15,109687,2.5,1465793948
15,109848,3.0,1425875503
15,110553,0.5,1416120149
15,110730,1.0,1416120159
15,110771,2.0,1465880696
15,111228,2.5,1443385454
15,111360,1.0,1425875482
15,111362,3.5,1416120099
15,111622,4.5,1425875435
15,111781,4.5,1443384269
15,112171,2.5,1425875460
15,112183,2.0,1426110071
15,112370,3.5,1416120171
15,112552,1.5,1443384078
15,112852,4.5,1416119564
15,113741,1.0,1425875574
15,114635,4.0,1416120202
15,115502,3.5,1443384500
15,116161,1.0,1425875458
15,116799,0.5,1465794406
15,117533,3.5,1443384084
15,119145,1.5,1425875443
15,120799,3.0,1443384317
15,121171,3.0,1465793971
15,122900,3.0,1443384283
15,122904,1.0,1458505916
15,122924,2.5,1465793601
15,127136,1.0,1443385387
15,128360,2.5,1458505982
15,130490,0.5,1465794100
15,130576,2.0,1465793706
15,132046,0.5,1465794103
15,132480,3.0,1458506026
15,132961,3.0,1458507347
15,134130,3.5,1458505912
15,135133,0.5,1465794150
15,135569,3.0,1469330245
15,136562,1.5,1458506078
15,136864,3.0,1465793719
15,138036,1.0,1443384531
15,139385,2.5,1458505973
15,140174,4.0,1458505917
15,140267,4.0,1465793185
15,140711,2.5,1443384516
15,145839,1.0,1465793183
15,146656,3.5,1458506016
15,149352,3.0,1465793208
15,152057,0.5,1465793700
15,152081,3.0,1460076733
15,156607,0.5,1465793691
15,156609,3.5,1465793621
15,158238,3.5,1465794051
15,159690,2.0,1465880080
15,160567,4.0,1469330242
16,50,4.5,1178364904
16,337,4.0,1137577638
16,750,4.0,1137577630
16,2012,4.0,1137577687
16,2278,3.5,1137577912
16,2539,4.0,1137577918
16,2706,5.0,1137577616
